tick,world_gdp,mean_stability,wars,collapsed,price_energy,price_food,price_chips,mean_inflation,mean_debt_gdp,defaults,mean_unemployment,global_co2
23,119.2251,52.27,0,0,1.0803,1.3538,1.0714,0.02267,76.8,4,5.63,2624.4
24,119.5211,52.67,0,0,1.0644,1.3171,1.0612,0.01633,77.3,4,5.31,2720.0
25,119.8182,52.97,0,0,1.0605,1.3696,1.069,0.01614,77.7,4,5.07,2811.6
26,119.5039,53.06,0,0,1.056,1.343,1.0607,0.01878,77.3,5,4.92,2902.6
27,119.8005,53.36,0,0,1.018,1.2826,1.0461,0.01116,77.8,5,4.67,2991.5
28,119.5024,53.65,0,0,1.019,1.273,1.0511,0.00749,77.7,6,4.38,3078.8
29,119.8063,53.94,0,0,1.0117,1.2395,1.0314,0.00608,78.2,6,4.15,3162.1
30,120.1132,54.28,0,0,1.0,1.1972,1.0198,0.00166,78.7,6,3.96,3245.5
31,120.4236,54.56,0,0,1.0,1.2047,1.007,0.00092,79.2,6,3.81,3325.8
32,120.7291,54.77,0,0,1.0,1.1645,1.0,0.0012,79.6,6,3.7,3405.3
33,121.0332,54.91,0,0,1.0,1.1658,1.0,0.00188,80.1,6,3.61,3483.2
34,121.3322,54.97,0,0,1.0,1.1589,1.0,0.00437,80.6,6,3.54,3559.6
35,121.6267,55.06,0,0,1.0,1.1222,1.0,0.00487,81.0,6,3.49,3634.5
36,121.9197,55.14,0,0,1.0,1.1022,1.0,0.00473,81.5,6,3.44,3708.6
37,121.6126,55.13,0,0,1.0,1.0978,1.0,0.0068,81.4,7,3.42,3781.5
38,121.8591,55.13,0,0,1.0,1.0766,1.0,0.00764,81.9,7,3.44,3852.4
39,121.4916,55.07,0,0,1.0,1.0681,1.0,0.00902,81.8,8,3.46,3922.2
40,121.7306,54.82,1,0,1.15,1.0635,1.0,0.01791,82.3,8,3.72,3992.0
41,121.9628,54.42,2,0,1.15,1.0735,1.0,0.02633,82.8,8,4.12,4061.1
42,121.5753,54.07,1,0,1.15,1.074,1.0,0.02672,82.7,9,4.4,4130.2
43,121.7869,53.88,2,0,1.15,1.0466,1.0,0.02447,83.3,9,4.61,4199.3
44,122.0023,53.79,2,0,1.15,1.0423,1.0,0.02234,83.8,9,4.72,4268.4
45,122.2153,53.72,2,0,1.15,1.0427,1.0,0.0218,84.3,9,4.8,4337.2
46,122.4314,53.67,0,0,1.15,1.0529,1.0,0.02204,84.8,9,4.82,4405.4
47,121.4406,53.71,0,0,1.0,1.0433,1.0,0.01663,84.1,11,4.67,4473.6
48,121.1044,53.9,0,0,1.0,1.0531,1.0,0.01113,84.1,12,4.47,4541.8
49,121.2993,53.84,1,0,1.15,1.0435,1.0,0.02037,84.7,12,4.55,4609.0
50,121.4885,53.59,1,0,1.15,1.0533,1.0,0.02821,85.2,12,4.79,4676.2
51,121.6721,53.45,2,0,1.15,1.0406,1.0,0.02684,85.8,12,4.95,4742.5
52,121.8539,53.36,3,0,1.15,1.0309,1.0,0.02476,86.3,12,5.05,4808.7
53,122.0405,53.3,3,0,1.15,1.0408,1.0,0.02406,86.9,12,5.11,4874.9
54,122.2178,53.26,3,0,1.15,1.0311,1.0,0.02346,87.5,12,5.16,4941.1
55,122.3961,53.23,2,0,1.15,1.041,1.0,0.02295,88.1,12,5.17,5007.3
56,122.5762,53.21,1,0,1.15,1.0313,1.0,0.02252,88.6,12,5.15,5073.2
57,122.765,53.19,1,0,1.15,1.0412,1.0,0.02215,89.2,12,5.13,5139.1
58,122.951,53.18,1,0,1.15,1.0374,1.0,0.02212,89.8,12,5.12,5205.0
59,123.1353,53.19,1,0,1.15,1.0277,1.0,0.02116,90.4,12,5.09,5270.9
60,123.3188,53.2,0,0,1.15,1.0319,1.0,0.02073,90.9,12,5.04,5336.8
61,123.5094,53.22,0,0,1.15,1.0222,1.0,0.02035,91.5,12,4.99,5402.7
62,123.6899,53.22,1,0,1.15,1.0322,1.0,0.02031,92.1,12,4.97,5468.6
63,123.8681,53.21,4,0,1.15,1.0224,1.0,0.02028,92.7,12,5.01,5534.5
64,123.743,53.15,2,0,1.15,1.0324,1.0,0.0211,92.7,13,5.01,5600.4
65,123.2066,53.05,1,0,1.15,1.0325,1.0,0.02227,92.7,14,5.02,5666.3
66,123.0767,53.03,1,0,1.15,1.0228,1.0,0.02147,93.3,14,5.03,5732.2
67,123.0016,52.99,1,0,1.15,1.0327,1.0,0.02126,94.0,14,5.03,5798.1
68,122.9626,52.97,1,0,1.15,1.023,1.0,0.02108,94.6,14,5.03,5864.0
69,122.9624,52.96,0,0,1.15,1.0202,1.0,0.02032,95.2,14,4.99,5929.6
70,122.9809,52.94,2,0,1.15,1.0204,1.0,0.02015,95.8,14,4.99,5995.2
71,123.0242,52.89,2,0,1.15,1.0205,1.0,0.02014,96.5,14,5.01,6060.8
