tick,world_gdp,mean_stability,wars,collapsed,price_energy,price_food,price_chips,mean_inflation,mean_debt_gdp,defaults,mean_unemployment,global_co2
53,305.0287,46.12,0,0,1.0,1.0,1.0,0.02106,100.0,10,5.06,4833.6
54,307.5739,46.08,0,0,1.0,1.0,1.0,0.0209,100.6,10,5.11,4901.9
55,310.086,45.85,1,0,1.15,1.0,1.0,0.02889,101.2,10,5.35,4969.4
56,311.569,45.45,2,0,1.15,1.0,1.0,0.03654,101.4,11,5.7,5036.8
57,313.9909,45.22,4,0,1.15,1.0,1.0,0.03406,102.0,11,5.95,5104.0
58,316.4122,45.09,3,0,1.15,1.0,1.0,0.03195,102.6,11,6.09,5171.2
59,318.8733,45.03,0,0,1.15,1.0,1.0,0.03016,103.2,11,6.11,5238.3
60,321.4094,45.19,0,0,1.0,1.0,1.0,0.02156,103.8,11,5.94,5305.5
61,323.9673,45.5,0,0,1.0,1.0,1.0,0.01425,104.4,11,5.65,5372.7
62,326.5302,45.7,0,0,1.0,1.0,1.0,0.01512,105.0,11,5.44,5439.8
63,329.0978,45.84,0,0,1.0,1.0,1.0,0.01585,105.6,11,5.31,5507.0
64,331.6607,45.93,0,0,1.0,1.0,1.0,0.01647,106.2,11,5.22,5574.2
65,334.2225,45.98,0,0,1.0,1.0,1.0,0.017,106.9,11,5.16,5641.3
66,336.7423,45.79,0,0,1.15,1.0,1.0,0.02558,107.5,11,5.32,5708.5
67,339.2264,45.47,0,0,1.15,1.0,1.0,0.03287,108.1,11,5.6,5775.7
68,341.7697,45.46,0,0,1.0,1.0,1.0,0.02387,108.7,11,5.61,5842.7
69,344.2721,45.45,1,0,1.15,1.0,1.0,0.02329,109.4,11,5.63,5909.7
70,346.733,45.24,2,0,1.15,1.0,1.0,0.03093,110.0,11,5.85,5976.3
71,348.2376,45.08,2,0,1.15,1.0,1.0,0.03014,110.1,12,5.97,6042.9
