tick,world_gdp,mean_stability,wars,collapsed,price_energy,price_food,price_chips,mean_inflation,mean_debt_gdp,defaults,mean_unemployment,global_co2
23,95.5312,45.24,2,0,1.5183,1.6379,1.5041,0.03824,71.2,45,8.78,2628.1
24,95.8462,48.01,1,0,1.2951,1.3064,1.1259,-0.01813,71.8,45,7.5,2729.8
25,96.2079,50.68,1,0,1.2931,1.3042,1.1159,-0.03935,72.4,45,6.52,2827.8
26,96.1289,52.58,1,0,1.2605,1.2926,1.1082,-0.03594,72.0,46,5.78,2922.8
27,96.4698,53.93,0,0,1.2885,1.2932,1.0729,-0.03095,72.6,46,5.21,3015.6
28,96.8085,55.06,0,0,1.0925,1.2685,1.0662,-0.03484,73.2,46,4.77,3104.6
29,97.1444,55.96,0,0,1.0353,1.2566,1.069,-0.03733,73.8,46,4.44,3190.3
30,97.4737,56.61,0,0,1.0199,1.2106,1.0689,-0.03559,74.4,46,4.18,3272.6
31,97.795,57.05,0,0,1.0,1.1977,1.0613,-0.03314,75.0,46,3.98,3353.0
32,98.1125,57.32,0,0,1.0,1.1878,1.0564,-0.02991,75.6,46,3.83,3433.1
33,98.1913,57.45,0,0,1.0,1.15,1.0489,-0.02512,75.7,47,3.7,3513.2
34,98.3584,57.46,0,0,1.0,1.1542,1.0489,-0.02041,76.3,47,3.62,3593.2
35,98.5329,57.32,0,0,1.0,1.1505,1.0491,-0.01431,76.9,47,3.55,3672.1
36,98.3576,56.9,0,0,1.15,1.1072,1.0408,-0.00258,77.0,48,3.5,3748.9
37,98.4345,56.41,0,0,1.15,1.1058,1.0412,0.00665,77.6,48,3.54,3825.7
38,97.6891,56.09,0,0,1.0,1.0983,1.0428,0.00265,77.0,50,3.49,3901.8
39,97.7869,55.95,0,0,1.15,1.0772,1.0023,0.0012,77.6,50,3.48,3977.4
40,97.9022,55.68,1,0,1.15,1.0652,1.0023,0.00814,78.3,50,3.56,4052.7
41,98.0278,55.46,0,0,1.15,1.062,1.0024,0.00916,78.9,50,3.62,4128.0
42,98.1684,55.43,0,0,1.0,1.0626,1.0024,0.00326,79.5,50,3.56,4203.4
43,98.3041,55.33,3,0,1.15,1.0626,1.0024,0.00581,80.1,50,3.59,4277.7
44,98.0235,54.93,2,0,1.15,1.0627,1.0025,0.0173,80.3,51,3.81,4351.4
45,97.7479,54.6,0,0,1.15,1.0629,1.0025,0.01857,80.4,52,3.97,4425.0
46,97.4794,54.32,0,0,1.15,1.063,1.0025,0.01966,80.4,53,4.11,4498.0
47,97.6448,54.32,0,0,1.0,1.0498,1.0025,0.01165,81.0,53,4.06,4571.0
48,97.8016,54.31,0,0,1.15,1.0499,1.0026,0.01223,81.6,53,4.03,4643.4
49,97.9511,54.06,1,0,1.15,1.0499,1.0,0.02173,82.2,53,4.24,4715.7
50,98.1066,53.93,1,0,1.15,1.0095,1.0,0.01919,82.8,53,4.35,4787.4
51,98.2652,53.87,1,0,1.15,1.0037,1.0,0.01691,83.4,53,4.38,4857.7
52,98.4209,53.8,0,0,1.15,1.0037,1.0,0.01706,84.0,53,4.4,4927.3
53,98.5729,53.74,0,0,1.15,1.0,1.0,0.0173,84.7,53,4.42,4996.9
54,98.7311,53.68,0,0,1.15,1.0,1.0,0.0175,85.3,53,4.44,5066.3
55,98.8867,53.62,0,0,1.15,1.0,1.0,0.01788,85.9,53,4.46,5135.6
56,99.0403,53.56,0,0,1.15,1.0,1.0,0.0182,86.5,53,4.49,5204.9
57,99.1876,53.51,1,0,1.15,1.0,1.0,0.01847,87.1,53,4.54,5273.9
58,99.3335,53.44,2,0,1.15,1.0,1.0,0.0187,87.8,53,4.59,5342.8
59,99.4826,53.39,1,0,1.15,1.0,1.0,0.01889,88.4,53,4.63,5411.3
60,99.2018,53.29,0,0,1.15,1.0,1.0,0.01991,88.5,54,4.64,5479.9
61,99.3464,53.24,1,0,1.15,1.0,1.0,0.01992,89.2,54,4.69,5548.3
62,99.479,53.16,1,0,1.15,1.0,1.0,0.01994,89.8,54,4.74,5616.6
63,99.6115,53.09,2,0,1.15,1.0,1.0,0.01995,90.5,54,4.79,5685.0
64,99.7274,52.99,3,0,1.15,1.0,1.0,0.01995,91.1,54,4.85,5753.3
65,99.8454,52.88,2,0,1.15,1.0,1.0,0.01996,91.8,54,4.89,5821.7
66,99.974,52.78,3,0,1.15,1.0,1.0,0.01997,92.5,54,4.94,5890.1
67,100.1111,52.66,4,0,1.15,1.0,1.0,0.01997,93.2,54,5.0,5958.4
68,100.2447,52.54,3,0,1.15,1.0,1.0,0.01998,93.8,54,5.02,6026.8
69,100.3814,52.43,1,0,1.15,1.0,1.0,0.01998,94.5,54,5.0,6095.1
70,100.1009,52.24,0,0,1.15,1.0,1.0,0.02083,94.6,55,4.97,6163.5
71,100.2309,52.09,3,0,1.15,1.0,1.0,0.02071,95.3,55,5.01,6231.9
