tick,world_gdp,mean_stability,wars,collapsed,price_energy,price_food,price_chips,mean_inflation,mean_debt_gdp,defaults,mean_unemployment,global_co2
865,9.7165,29.0,0,17,1.15,2.2952,1.4843,0.0914,218.6,2284,10.7,47858.0
866,9.6967,28.76,0,19,1.15,2.2952,1.4843,0.10559,216.1,2291,10.96,47914.6
867,9.6837,28.22,0,19,1.15,2.2952,1.4843,0.10641,214.4,2297,11.15,47969.2
868,9.671,27.89,0,20,1.15,2.2952,1.4843,0.10621,214.0,2302,11.31,48025.8
869,9.6551,27.96,0,18,1.15,2.2952,1.4843,0.10502,214.1,2306,11.44,48084.3
870,9.6401,27.84,1,20,1.15,2.2952,1.4843,0.10403,214.1,2310,11.55,48142.4
871,9.6257,27.66,0,19,1.15,2.2952,1.4843,0.10512,212.6,2316,11.57,48201.4
872,9.6085,28.01,1,14,1.15,2.2952,1.4843,0.10069,215.9,2316,11.67,48262.4
873,9.591,27.69,1,17,1.15,2.2952,1.4843,0.1013,214.7,2321,11.66,48323.4
874,9.5759,27.72,1,20,1.15,2.2952,1.4843,0.09824,216.8,2322,11.66,48383.5
875,9.5632,27.68,0,19,1.15,2.2952,1.4843,0.09825,216.7,2326,11.58,48443.0
876,9.5466,28.09,0,22,1.15,2.2952,1.4843,0.09636,218.0,2328,11.53,48504.5
877,9.5316,27.75,0,22,1.15,2.2952,1.4843,0.099,215.1,2335,11.47,48560.1
878,9.517,27.82,0,22,1.15,2.2952,1.4843,0.09679,216.4,2337,11.47,48615.7
879,9.5005,28.26,0,19,1.15,2.2952,1.4843,0.09499,217.7,2339,11.42,48672.3
880,9.4799,28.46,1,18,1.15,2.2952,1.4843,0.09424,218.1,2342,11.37,48730.8
881,9.4641,28.27,2,20,1.15,2.2952,1.4843,0.09639,216.1,2348,11.31,48785.9
882,9.4463,28.95,2,15,1.15,2.2952,1.4843,0.09554,215.7,2351,11.3,48845.9
883,9.4304,28.69,0,14,1.15,2.2952,1.4843,0.09478,215.8,2354,11.26,48906.0
884,9.4156,28.56,0,17,1.15,2.2952,1.4843,0.09416,216.6,2357,11.21,48967.0
885,9.3969,28.31,0,19,1.15,2.2952,1.4843,0.09475,216.6,2361,11.16,49025.0
886,9.3729,28.81,0,19,1.15,2.2952,1.4843,0.09163,219.6,2361,11.16,49085.6
887,9.3585,28.91,0,21,1.15,2.2952,1.4843,0.09109,221.2,2363,11.08,49143.1
888,9.3437,28.79,0,21,1.15,2.2952,1.472,0.08904,223.2,2364,10.98,49197.7
889,9.3297,28.56,0,23,1.15,2.2952,1.4843,0.09148,221.1,2369,10.88,49252.3
890,9.3127,28.93,0,23,1.15,2.2952,1.4843,0.09144,222.1,2371,10.87,49309.9
891,9.2947,28.97,1,21,1.15,2.2952,1.4843,0.09333,221.4,2376,10.88,49368.5
892,9.2672,29.17,0,19,1.15,2.2952,1.4843,0.09456,219.8,2381,10.92,49430.0
893,9.2428,29.28,0,15,1.15,2.2952,1.4843,0.09544,218.9,2386,10.97,49492.5
894,9.2183,28.99,0,17,1.15,2.2952,1.4843,0.0962,217.3,2391,11.02,49555.0
895,9.1948,28.91,0,16,1.15,2.2952,1.4806,0.093,219.5,2392,11.07,49615.5
896,9.1736,28.81,0,15,1.15,2.2952,1.4843,0.09328,219.4,2396,11.05,49676.0
897,9.1543,28.6,0,16,1.15,2.2952,1.4843,0.09428,219.2,2400,11.05,49734.5
898,9.1374,28.62,0,21,1.15,2.2952,1.4843,0.09291,220.5,2402,11.06,49793.1
899,9.123,28.54,0,22,1.15,2.2952,1.4843,0.09271,219.9,2405,11.04,49848.7
900,9.108,28.74,0,20,1.15,2.2952,1.4843,0.09567,216.9,2412,11.02,49906.3
901,9.0956,28.64,0,19,1.15,2.2952,1.4843,0.09242,219.7,2412,11.06,49962.8
902,9.0815,28.98,0,19,1.15,2.2952,1.4843,0.09028,222.0,2413,11.03,50022.4
903,9.0674,29.01,0,18,1.15,2.2952,1.4843,0.08938,223.3,2415,10.96,50080.9
904,9.0526,29.35,0,11,1.15,2.2952,1.4843,0.091,222.0,2420,10.89,50142.4
905,9.0339,29.18,0,11,1.15,2.2952,1.4843,0.09074,222.5,2423,10.87,50203.9
906,9.0149,28.99,1,14,1.15,2.2952,1.4843,0.09212,221.6,2428,10.88,50265.4
907,8.9973,28.72,1,16,1.15,2.2952,1.4843,0.08928,224.6,2428,10.9,50326.0
908,8.982,28.99,0,16,1.15,2.2952,1.4843,0.08855,225.4,2430,10.86,50387.5
909,8.9675,28.83,0,23,1.15,2.2952,1.4843,0.08793,226.8,2432,10.81,50447.0
910,8.9502,28.6,0,27,1.15,2.2952,1.4843,0.09016,225.8,2437,10.75,50503.6
911,8.9308,28.63,0,26,1.15,2.2952,1.4843,0.09042,226.2,2440,10.75,50560.2
912,8.9113,28.96,0,25,1.15,2.2952,1.4843,0.08872,228.3,2441,10.76,50616.7
913,8.8893,29.01,0,24,1.15,2.2952,1.4843,0.08987,227.8,2445,10.73,50674.3
914,8.8684,29.13,0,24,1.15,2.2952,1.4843,0.09082,227.7,2449,10.74,50732.9
915,8.8505,29.82,0,17,1.15,2.2952,1.4843,0.09077,227.8,2452,10.75,50794.4
916,8.8309,29.94,0,14,1.15,2.2952,1.4843,0.0907,228.4,2455,10.76,50856.9
917,8.8126,29.44,0,15,1.15,2.2952,1.4843,0.09164,227.8,2459,10.76,50918.9
918,8.7952,29.53,0,14,1.15,2.2952,1.4843,0.09261,227.3,2463,10.75,50980.9
919,8.776,29.09,0,17,1.15,2.2952,1.4843,0.0935,227.0,2467,10.78,51039.9
920,8.7587,28.76,0,20,1.15,2.2952,1.4843,0.09331,227.4,2470,10.8,51094.0
921,8.739,28.6,0,24,1.15,2.2952,1.4843,0.09422,227.0,2474,10.81,51148.1
922,8.726,28.58,0,25,1.15,2.2952,1.4843,0.09324,228.2,2476,10.83,51202.7
923,8.7133,28.63,0,28,1.15,2.2952,1.4843,0.09398,227.8,2480,10.85,51258.3
924,8.7006,28.67,0,26,1.15,2.2952,1.4843,0.09733,224.3,2487,10.86,51316.9
925,8.6849,29.18,0,22,1.0,2.2952,1.4843,0.08652,226.3,2488,10.76,51379.4
926,8.6703,29.84,0,18,1.15,2.2952,1.4843,0.08718,226.5,2491,10.66,51441.9
927,8.6541,30.12,0,14,1.0,2.2952,1.4843,0.08692,227.8,2493,10.59,51504.4
928,8.6389,29.55,0,12,1.15,2.2952,1.4843,0.08857,227.5,2497,10.55,51565.9
929,8.6212,29.3,0,9,1.15,2.2952,1.4843,0.1051,222.1,2506,10.79,51628.4
930,8.6066,28.73,0,13,1.15,2.2952,1.4843,0.10416,221.8,2510,11.03,51687.9
931,8.5928,28.31,0,19,1.15,2.2952,1.4843,0.10249,222.3,2513,11.19,51747.4
932,8.5817,28.71,0,23,1.0,2.2952,1.4843,0.08986,225.2,2513,11.08,51807.0
933,8.5716,28.91,0,24,1.15,2.2952,1.4843,0.08789,228.1,2513,10.95,51864.5
934,8.5613,28.63,0,24,1.15,2.2952,1.4843,0.09977,227.5,2517,11.03,51920.1
935,8.5451,28.53,0,22,1.15,2.2952,1.4843,0.09997,227.5,2521,11.12,51978.7
