tick,world_gdp,mean_stability,wars,collapsed,price_energy,price_food,price_chips,mean_inflation,mean_debt_gdp,defaults,mean_unemployment,global_co2
917,20.3723,21.24,0,28,1.15,1.3665,1.0708,0.07566,223.7,1219,9.58,49035.4
918,20.334,21.04,0,30,1.15,1.3999,1.0781,0.07796,221.7,1223,9.54,49085.6
919,20.2872,20.76,0,28,1.15,1.4012,1.0786,0.08037,221.0,1226,9.61,49136.3
920,20.2497,20.48,0,35,1.15,1.3852,1.0741,0.07977,219.5,1230,9.63,49186.9
921,20.2124,20.85,0,34,1.15,1.3987,1.0745,0.07659,221.5,1230,9.63,49241.0
922,20.1853,20.63,0,39,1.15,1.3875,1.0748,0.07557,222.7,1231,9.59,49292.2
923,20.1594,20.92,0,38,1.15,1.4154,1.0839,0.07559,224.6,1231,9.57,49344.8
924,20.1321,20.99,0,37,1.15,1.4167,1.0842,0.0787,223.7,1234,9.58,49396.0
925,20.0935,20.75,0,40,1.15,1.3961,1.0799,0.0771,223.6,1236,9.57,49448.6
926,20.0612,21.5,0,38,1.15,1.4142,1.0783,0.07647,224.1,1238,9.53,49499.7
927,20.0337,21.27,0,36,1.15,1.4034,1.0806,0.07519,226.0,1238,9.53,49550.4
928,20.004,21.49,0,36,1.15,1.4167,1.0858,0.07353,228.0,1238,9.49,49598.6
929,19.9826,21.26,0,40,1.15,1.4009,1.0815,0.07243,228.9,1239,9.39,49649.4
930,19.9653,21.31,0,39,1.15,1.4237,1.0862,0.07404,228.1,1242,9.32,49695.3
931,19.9373,21.39,0,37,1.15,1.409,1.0774,0.07439,226.6,1245,9.29,49743.7
932,19.9025,21.72,0,34,1.15,1.4153,1.0879,0.07206,228.6,1245,9.28,49792.6
933,19.8704,21.35,0,37,1.15,1.4016,1.0709,0.07404,225.5,1250,9.24,49845.0
934,19.8273,21.51,0,37,1.15,1.4107,1.0858,0.07339,225.7,1252,9.25,49895.2
935,19.7946,21.49,0,36,1.15,1.4255,1.0787,0.07482,225.1,1254,9.29,49948.4
936,19.7694,21.26,0,37,1.15,1.4294,1.0917,0.07526,225.9,1255,9.34,49998.0
937,19.7486,20.96,0,36,1.15,1.4362,1.0909,0.0758,227.0,1256,9.38,50048.7
938,19.7341,21.11,0,40,1.15,1.4219,1.0824,0.07301,227.9,1257,9.33,50097.4
939,19.7121,21.31,0,38,1.15,1.4421,1.0983,0.07456,227.8,1259,9.33,50147.5
940,19.6972,21.18,0,39,1.15,1.4445,1.0905,0.07824,226.1,1263,9.36,50197.7
941,19.6726,21.44,0,37,1.15,1.4073,1.0819,0.07246,228.0,1263,9.34,50249.5
942,19.6389,21.43,0,41,1.15,1.4469,1.0948,0.07372,227.3,1266,9.31,50300.7
943,19.6166,20.85,0,39,1.15,1.4471,1.0967,0.07651,228.4,1267,9.37,50351.0
944,19.5999,21.39,0,32,1.15,1.434,1.0863,0.07465,228.5,1269,9.33,50402.7
945,19.5676,21.31,0,35,1.15,1.4408,1.094,0.07196,230.4,1269,9.3,50455.5
946,19.5518,21.58,0,31,1.15,1.4362,1.0922,0.07368,230.0,1272,9.26,50507.6
947,19.5386,21.48,0,32,1.15,1.4279,1.0784,0.07072,231.2,1273,9.22,50560.7
948,19.5265,21.85,0,27,1.15,1.4385,1.0949,0.07323,229.4,1277,9.17,50613.4
949,19.51,20.95,0,33,1.15,1.4408,1.0882,0.07648,227.9,1281,9.24,50666.5
950,19.4946,20.54,0,39,1.15,1.4309,1.0814,0.0744,228.2,1283,9.3,50719.1
951,19.4817,20.92,0,36,1.15,1.4575,1.093,0.07432,229.4,1284,9.3,50773.2
952,19.4582,20.71,0,39,1.15,1.4588,1.0979,0.07554,230.5,1285,9.33,50826.4
953,19.4347,20.76,0,45,1.15,1.4443,1.089,0.07412,231.0,1287,9.33,50881.0
954,19.4238,20.74,0,47,1.15,1.4659,1.0982,0.07432,231.0,1289,9.31,50930.6
955,19.4148,20.74,0,44,1.15,1.4566,1.0985,0.07672,230.2,1292,9.33,50981.9
956,19.399,20.91,0,44,1.15,1.444,1.0847,0.07676,228.0,1297,9.31,51033.7
957,19.3804,20.79,0,46,1.15,1.4541,1.0999,0.07716,227.3,1300,9.33,51084.9
958,19.3666,20.88,0,46,1.15,1.4563,1.0904,0.0774,228.3,1301,9.4,51135.7
959,19.3503,21.53,0,38,1.15,1.4474,1.0861,0.0738,230.3,1301,9.38,51186.9
960,19.3399,21.6,0,33,1.15,1.4621,1.1004,0.0739,231.3,1302,9.35,51236.6
961,19.3317,21.07,0,33,1.15,1.4592,1.0913,0.07746,229.2,1307,9.31,51287.3
962,19.3271,21.41,0,29,1.15,1.4655,1.0939,0.07707,228.9,1310,9.32,51337.9
963,19.3155,21.45,0,27,1.15,1.4703,1.1013,0.07754,230.3,1311,9.39,51391.6
964,19.3093,21.27,0,29,1.15,1.4526,1.0927,0.07669,230.0,1314,9.37,51446.7
965,19.3045,21.0,0,32,1.15,1.4693,1.0974,0.07469,231.2,1315,9.34,51503.2
966,19.2755,20.52,0,40,1.15,1.4706,1.1034,0.07637,231.3,1317,9.38,51558.8
967,19.2459,20.37,0,40,1.15,1.461,1.0981,0.0761,231.6,1319,9.35,51613.9
968,19.2337,20.47,0,44,1.15,1.4601,1.103,0.07734,230.6,1322,9.31,51667.0
969,19.2217,20.32,0,45,1.15,1.4776,1.1079,0.08282,226.7,1328,9.37,51721.2
970,19.216,20.82,0,41,1.15,1.4703,1.09,0.07979,228.6,1328,9.42,51770.8
971,19.2082,20.8,0,45,1.15,1.4845,1.1083,0.07995,228.9,1330,9.45,51823.0
